# Eigenmode: 1
# Frequency: 0.20
# Period: 5.00
# x0 x y z 
0.00000000 0.00000000 0.00000000 0.00000000
60.00000000 60.00000000 -0.00000000 -0.00005315
120.00000000 120.00000000 -0.00000000 -0.00017673
180.00000000 180.00000000 -0.00000000 -0.00032768
