# Dynamic Analysis: Deformation for step = 3276 at t = 65.52 [s]# x0 x y z 
0.00000000 0.00000000 0.00000000 0.00000000
60.00000000 60.00083273 0.02117930 -0.02817743
120.00000000 120.00144020 0.11410420 -0.09763207
180.00000000 180.00184594 0.25352480 -0.18369683
