# Eigenmode: 3
# Frequency: 0.40
# Period: 2.50
# x0 x y z 
0.00000000 0.00000000 0.00000000 0.00000000
60.00000000 60.00000000 0.00000000 -0.00000000
120.00000000 120.00000000 0.00000000 -0.00000000
180.00000000 180.00000000 0.00000000 -0.00000000
