# Static Analysis# x0 x y z 
0.00000000 0.00000000 0.00000000 0.00000000
60.00000000 60.00014235 0.01882646 0.00192137
120.00000000 120.00029116 0.10917047 0.00574997
180.00000000 180.00051311 0.24704126 0.01001770
