# Level force for
# start: 0.0, 0.0, 26.928541666666664
# center: 0.0, 0.0, 28.34583333333333
# end: 0.0, 0.0, 29.763125000000002
# number of nodes: 2648
# as part of NoSlip3D_structure
# time Fx Fy Fz Mx My Mz 
0.01 0.0 0.0 0.0 0.0 0.0 0.0
0.02 11.48647865720898 -0.12379238451661112 -55.91313200434278 -9.7055990835141 3.028107172868141 1.3096918708643162
0.03 26.99662583941607 -0.29107880072395487 -131.6329503585891 -22.849227676832868 7.124888416034016 3.082854156445082
0.04 44.96849557468848 -0.4845797726889014 -219.2293238892334 -38.054289904649906 11.862867329000135 5.133842574549812
0.05 63.66721936962587 -0.6853011600206322 -310.0105907151633 -53.81200745702331 16.771174084743542 7.259010744766936
0.060000000000000005 81.35952876031693 -0.8744597567525396 -395.3876937459887 -68.63145917583405 21.38500039652093 9.257235408077513
0.07 96.46129632700622 -1.0351706548301518 -467.67313665644923 -81.17827590044548 25.289131776132447 10.948641478725126
0.08 107.67244840211347 -1.153917545226073 -520.7549290096194 -90.39161905764071 28.154416592660322 12.190350741121339
0.09 114.0903612522957 -1.2216502483740665 -550.5926128364538 -95.57025799626597 29.764271140626224 12.888021339882531
0.09999999999999999 115.29045737252304 -1.2344494730285458 -555.4984549740279 -96.421346231091 30.029317480680646 13.002346361528355
0.10999999999999999 111.36290627327462 -1.1936499694829283 -536.1872031689743 -93.0690279386312 28.98946349970263 12.550163951601355
0.11999999999999998 102.89738385664529 -1.1055218790172772 -495.59953632548786 -86.02377138796503 26.803920224288035 11.600318010110678
0.12999999999999998 90.91479449325304 -0.9804677107301067 -438.52523734399483 -76.11695599260301 23.7306779499075 10.264871464007452
0.13999999999999999 76.75172247043895 -0.8318621579396117 -371.069967090941 -64.40832466861129 20.09786031882001 8.686670575832851
0.15 61.91134713079393 -0.6746738339830336 -300.02269861181503 -52.07620291309341 16.26995620493048 7.02456966323612
0.16 47.899760599485944 -0.5239650615451241 -232.18803261726615 -40.30162727769589 12.612277742628319 5.437813656102371
0.17 36.068327341608196 -0.39349282362706894 -173.7482052927544 -30.15762698088556 9.457008656826458 4.071096162207417
0.18000000000000002 27.481126297172416 -0.2944683521625253 -129.7137806262299 -22.513894037984997 7.073922673625658 3.041692788210601
0.19000000000000003 22.82133876383255 -0.23462538580602366 -103.5106649375909 -17.96510633175387 5.6482402660824835 2.429772581508292
0.20000000000000004 22.344193723246946 -0.2176452283942778 -96.73566364384405 -16.788496444556337 5.267440955386024 2.272696754841528
0.21000000000000005 25.87675736062446 -0.24303860269612199 -109.09510485011866 -18.93318497409337 5.917723026567071 2.563565084158236
0.22000000000000006 32.860708053916206 -0.30635956877843795 -138.52306504787595 -24.04068773973526 7.490070601473489 3.253995632304663
0.23000000000000007 42.42849336200793 -0.3998307879316836 -181.4590713693449 -31.493098955322125 9.794930074904496 4.260626731565521
0.24000000000000007 53.50395011874269 -0.5132130470469014 -233.25150084903294 -40.48309603628045 12.583668489601164 5.474562281029126
0.25000000000000006 64.91627546608717 -0.6348773696381889 -288.64305604233135 -50.098193581619995 15.574520213827856 6.772732209731128
0.26000000000000006 75.51733954793553 -0.7529644056852227 -342.28941763807916 -59.410759296936476 18.480366739331345 8.030025927630948
0.2700000000000001 84.292548351365 -0.8564819370528536 -389.26155186192915 -67.56519592449219 21.035656614232845 9.131038338546935
0.2800000000000001 90.45583636799627 -0.9362916321788877 -425.48598496774275 -73.8543599360039 23.020047774201004 9.980394594397492
0.2900000000000001 93.52000741827518 -0.9858996640957791 -448.0850995883518 -77.77862948483035 24.276611773990748 10.510679353686246
0.3000000000000001 93.33545433910326 -1.0019400085328396 -455.59035003460525 -79.08292225216451 24.723361306975015 10.687458357443829
0.3100000000000001 90.0930059377709 -0.9843592832358787 -448.0141611781296 -77.76919137092646 24.357234842080278 10.510967760205617
0.3200000000000001 84.29005817023058 -0.9363068909905579 -426.7799893057087 -74.0843080329147 23.250628106323425 10.01448708269471
0.3300000000000001 76.66492134087851 -0.8636723534085364 -394.5233431956468 -68.48555328184634 21.54110286270575 9.25969459456546
0.34000000000000014 68.10671598122464 -0.7744328094492845 -354.78813888550724 -61.587941794875704 19.41561390275007 8.32956868968496
0.35000000000000014 59.552792740868206 -0.6777930281683098 -311.65169261601926 -54.09915380254782 17.09086439302171 7.319581073317714
0.36000000000000015 51.88634195618425 -0.5832320518476917 -269.31698185099606 -46.748777901991076 14.79194661795257 6.3282002121590075
0.37000000000000016 45.84578357625592 -0.49959508625139204 -231.71220270014715 -40.21880435870235 12.731078069109527 5.447473898089876
0.38000000000000017 41.95583778919652 -0.4342695066971016 -202.13512590762323 -35.08188114276439 11.088566446133111 4.754707804632413
0.3900000000000002 40.486116046934335 -0.39253183819132564 -182.97369203761474 -31.752789672759505 9.997586056057134 4.305916526536379
0.4000000000000002 41.43962044642013 -0.3771521704394236 -175.5254977695937 -30.457076144109948 9.534004431090192 4.1315873899972795
0.4100000000000002 44.569638158336055 -0.3882511601677594 -179.92832770834846 -31.218953456455488 9.711996095503562 4.235041132553868
0.4200000000000002 49.42133533099748 -0.4233951934824125 -195.20279807131288 -33.86866557227879 10.485564952039073 4.593418988590457
0.4300000000000002 55.39145308388124 -0.47798308761993047 -219.3975839652202 -38.06766316186729 11.755595347241721 5.161068103043191
0.4400000000000002 61.79948636144118 -0.5457697288732177 -249.81863164574392 -43.34836875249619 13.381489766093063 5.874900803933025
0.45000000000000023 67.96244331247233 -0.6195468555304551 -283.3168524194324 -49.16410548620829 15.196106985503201 6.661127794129843
0.46000000000000024 73.26565179879637 -0.691886810264124 -316.604657270054 -54.94404611861434 17.02245777111856 7.442673231142564
0.47000000000000025 77.2226988798093 -0.7558789072069274 -346.5704517603055 -60.14782151282831 18.690529511808045 8.146549026687431
0.48000000000000026 79.5187693965411 -0.8057594443551226 -370.5618682067845 -64.31471435029282 20.052688150021783 8.710504179568481
0.49000000000000027 80.03340528267624 -0.8374269731961661 -386.6127536028613 -67.10309788180732 20.99630866122123 9.08835873115942
0.5000000000000002 78.84095360044418 -0.8487475648310827 -393.5952909326488 -68.31688289791994 21.452621363461795 9.253584233156099
0.5100000000000002 76.18983624789273 -0.8396561908532822 -391.2864237596896 -67.91708751740676 21.401124337803566 9.20087418304508
0.5200000000000002 72.46383662345136 -0.8120772348511078 -380.34624784902974 -66.01811772420794 20.86937381040891 8.945645512148715
0.5300000000000002 68.13131121094618 -0.7695914036440934 -362.21439018615746 -62.86980163929282 19.92834534534856 8.521615670688202
0.5400000000000003 63.68875342039263 -0.7170203760415954 -338.9378789510221 -58.82751605581183 18.683986670821174 7.976767546582963
0.5500000000000003 59.60573137664666 -0.6598846076461378 -312.9498727096188 -54.31376870183338 17.265884505596787 7.36815960594896
0.5600000000000003 56.27736689324078 -0.6038262949061424 -286.8224176091216 -49.77525901449627 15.81420160712804 6.756125632092459
0.5700000000000003 53.988953627840345 -0.5540519543920959 -263.01780587316233 -45.63968676015651 14.466164587799808 6.1984405469313115
0.5800000000000003 52.89540785643594 -0.5148698988712699 -243.6620949733602 -42.27640258288871 13.343378266808571 5.745003872278258
0.5900000000000003 53.016296057956836 -0.48932271167643293 -230.36112700317315 -39.964436392604235 12.541126115081351 5.433520193005309
0.6000000000000003 54.245477122609444 -0.4789825629996849 -224.0743649526046 -38.87056646385968 12.120573005413915 5.286535162527569
0.6100000000000003 56.37280364841801 -0.48389607085032615 -225.05564493518054 -39.03901222957657 12.104497043522064 5.310040993629647
0.6200000000000003 59.11469835711511 -0.5026564030202714 -232.8631677688523 -40.3931567179935 12.476791518956729 5.493708152517284
0.6300000000000003 62.14955621747235 -0.5326555056208551 -246.43442730679538 -42.74855108904667 13.185633814849767 5.8126407050979
0.6400000000000003 65.15390202150824 -0.5703869453755543 -264.2158706274641 -45.83543038580722 14.149870382800463 6.23041758913706
0.6500000000000004 67.8357091631162 -0.6118340455398403 -284.3324783889101 -49.328166416115955 15.26787104242081 6.703072684363251
0.6600000000000004 69.96146898679099 -0.6528793532021755 -304.77943238331443 -52.87855992223121 16.427932979364186 7.183592446902805
0.6700000000000004 71.37473532619045 -0.6896978436359356 -323.6168395370511 -56.14966521503766 17.519195022497286 7.626484477984458
0.6800000000000004 72.00489597608163 -0.7190828204926358 -339.14910277923786 -58.84694875736368 18.44202465660603 7.991985097943476
0.6900000000000004 71.86606788503192 -0.7386994583300979 -350.0728264052391 -60.743982214123925 19.116928907631976 8.249525960682883
0.7000000000000004 71.04722149390402 -0.7472447676721172 -355.5808367021345 -61.700512602790546 19.491210448008506 8.380169578797695
0.7100000000000004 69.69553892380567 -0.7444900482224446 -355.4145872790884 -61.6715674311553 19.542830371658503 8.377833960649443
0.7200000000000004 67.99553357367893 -0.7312500072270387 -349.86240588655636 -60.70715229991891 19.28122205370648 8.249246672157561
0.7300000000000004 66.14678171882474 -0.7092291413604839 -339.7062911669034 -58.94301457510336 18.7450809784226 8.012696379894981
0.7400000000000004 64.34287043107689 -0.6808293577405538 -326.1246506134499 -56.58375454217837 17.99746177435585 7.695753797636693
0.7500000000000004 62.75349605717942 -0.6489005853607961 -310.5622466682643 -53.88024294913958 17.118751823731447 7.332227472057948
0.7600000000000005 61.51115511605858 -0.616468220460781 -294.5811819524316 -51.10374614311019 16.198277281455006 6.958677989252122
0.7700000000000005 60.703095513111734 -0.5864496693167309 -279.7079114641317 -48.519361106556175 15.325402385029362 6.610841916254272
0.7800000000000005 60.36846897336315 -0.5614100701204094 -267.29093922150355 -46.36130489010498 14.581001294383073 6.320305115698552
0.7900000000000005 60.50021264724858 -0.5433517267623591 -258.38214612482255 -44.81230595499195 14.030109332528896 6.111728985130643
0.8000000000000005 61.0507719211286 -0.5335579614288131 -253.65182995160416 -43.98884729290505 13.716413397147022 6.000863624836053
0.8100000000000005 61.94062117825503 -0.5325136090175655 -253.34385457515808 -43.93337169107027 13.659030471881968 5.993496538220632
0.8200000000000005 63.0684425957429 -0.5398896340568307 -257.27319686075396 -44.61384683093159 13.851785097060574 6.08539106416909
0.8300000000000005 64.32201423004423 -0.5546014305268909 -264.8640811008356 -45.93037725354698 14.264937750071072 6.263170505173281
0.8400000000000005 65.58854625871555 -0.5749336762460588 -275.2231168519705 -47.727893588028785 14.849101033583278 6.506019064035755
0.8500000000000005 66.76397385209962 -0.598711645204427 -287.2388723589868 -49.81343390245672 15.540855069853691 6.788000176004696
0.8600000000000005 67.76048969651949 -0.6235119841081183 -299.6972170525672 -51.97616609167816 16.269452634747584 7.080744022815943
0.8700000000000006 68.51197187335521 -0.6468996581369546 -311.40081078523406 -54.008134526954805 16.963920962889908 7.356233262082806
0.8800000000000006 68.97722977692678 -0.6666492703526194 -321.28128319066514 -55.72374242201543 17.559859738141235 7.589422541374061
0.8900000000000006 69.14110791709464 -0.6809495247230863 -328.49387669124474 -56.97619404745127 18.005295827887085 7.760452651905996
0.9000000000000006 69.01367638383525 -0.688567871244028 -332.4864609182368 -57.669490833689984 18.265073259373423 7.8562714299812155
0.9100000000000006 68.6277877270379 -0.6889505164232741 -333.0376228796278 -57.76506041120519 18.323424192362545 7.871537604831872
0.9200000000000006 68.0353026508208 -0.682259536300915 -330.2616974068318 -57.2826456444103 18.18455638868695 7.808755853653741
0.9300000000000006 67.3022277336678 -0.6693465363479754 -324.5818303957753 -56.29564074079586 17.8712976997204 7.677666861522582
0.9400000000000006 66.50325972391147 -0.6516363071524176 -316.6751363440945 -54.92157874089824 17.422008853019484 7.49398590699194
0.9500000000000006 65.71577769417296 -0.6309813256236985 -307.3964630443228 -53.308898735311764 16.88616104137557 7.277636494943646
0.9600000000000006 65.01376011598687 -0.6094580345446765 -297.6890019425677 -51.62142329527025 16.31906197179303 7.050671500293304
0.9700000000000006 64.46194877922201 -0.589151143815227 -288.4908352893908 -50.022124678709204 15.776282901815994 6.835091372648293
0.9800000000000006 64.11066498131598 -0.571941834848634 -280.64646605133953 -48.65775166708997 15.308338704391923 6.650770240574347
0.9900000000000007 63.991703299943616 -0.5593237411893801 -274.83146947444664 -47.64573193285492 14.956119141018373 6.513680587935091
1.0000000000000007 64.11568854819333 -0.5522625786654292 -271.4967685703046 -47.06448108512261 14.747472153665376 6.4345701058078415
1.0100000000000007 64.47120982596189 -0.5511212550727453 -270.8368583358169 -46.94787128642051 14.695205597040665 6.418194226891991
1.0200000000000007 65.0259031112879 -0.5556492569024174 -272.78382666225355 -47.2841820756349 14.796625655725991 6.463151071108875
1.0300000000000007 65.72952666447266 -0.5650278510569842 -277.0264879718594 -48.0194164753607 15.034572016493572 6.562306153202505
1.0400000000000007 66.51866514453606 -0.5779962792733784 -283.0515981359254 -49.0644552895118 15.379782716115981 6.70373769016809
1.0500000000000007 67.32283508083736 -0.5929934034845314 -290.20218914403125 -50.305189157064326 15.794282961165585 6.872091287782504
1.0600000000000007 68.0713266694356 -0.6083400908544396 -297.74667627453994 -51.61452473997062 16.235428549472648 7.050194908053009
1.0700000000000007 68.7001286379193 -0.6224188977406806 -304.9516863529241 -52.86503966172898 16.660185042215712 7.220770146079668
1.0800000000000007 69.15822601005574 -0.6338374796721125 -311.1515416588222 -53.941057875613346 17.02922444036794 7.368073362251095
1.0900000000000007 69.41259871539499 -0.6415576895608206 -315.8079896270228 -54.74903107009911 17.310461192947628 7.479314568047141
1.1000000000000008 69.45137903069242 -0.6449809042544956 -318.55499566569586 -55.22532501433349 17.48172128800648 7.545729882863103
1.1100000000000008 69.28480354885522 -0.6439773155547517 -319.22507685404594 -55.34079854534061 17.53233810363528 7.563222011282779
1.1200000000000008 68.94383840261095 -0.6388648174745155 -317.8555664130936 -55.101895254777496 17.4635790639893 7.53252768867278
1.1300000000000008 68.47657925794164 -0.6303522715553722 -314.6751729224506 -54.548310611322776 17.28792620344167 7.458917748460748
1.1400000000000008 67.94291113810384 -0.6194261629724092 -310.07305755648497 -53.747622004796725 17.027330824882622 7.351481449843378
1.1500000000000008 67.4079295479427 -0.6072400794375175 -304.55419067472207 -52.78753417925901 16.710667209935302 7.222080494871751
1.1600000000000008 66.93490530160045 -0.5949835177686649 -298.68588450377916 -51.766591615060676 16.370662591846717 7.084089339429816
1.1700000000000008 66.57858474024924 -0.583762903323958 -293.0409956005886 -50.784312063331825 16.040619416818064 6.9510514238463355
1.1800000000000008 66.37957125117444 -0.5745014809601461 -288.14334644056936 -49.93170525583019 15.751248751649523 6.835383409262452
1.1900000000000008 66.3604052523277 -0.5678670028111736 -284.4204375005457 -49.28305764575588 15.52790630986406 6.747248760168945
1.2000000000000008 66.52374336445118 -0.5642295304410103 -282.1675847758523 -48.889701340870566 15.388470669959155 6.693700128012441
1.2100000000000009 66.85279343596414 -0.5636550915633105 -281.5263316447174 -48.77626167748427 15.342029212964146 6.678158993352996
1.2200000000000009 67.3138901222652 -0.5659280238970865 -282.4784915479738 -48.93961928999852 15.38845511391637 6.700266347476032
1.2300000000000009 67.86085933088157 -0.5705861987456942 -284.8556331642851 -49.350554851686084 15.518868593302201 6.756100902963718
1.2400000000000009 68.44059180094217 -0.5769971570374564 -288.3623508618895 -49.95778704300009 15.716899456370905 6.838725391777271
1.2500000000000009 68.99913129404403 -0.5844203196882587 -292.6104559010416 -50.6939083460901 15.960590442548412 6.9389931318881635
1.260000000000001 69.48760212318741 -0.5920807782433561 -297.16031132256506 -51.48256230501333 16.224732635760155 7.046525890339054
1.270000000000001 69.86727553401708 -0.5992400113194938 -301.5650461130146 -52.2461220395954 16.483394179666053 7.15076071960681
1.280000000000001 70.11324348786655 -0.6052545874340804 -305.413316728974 -52.913117763460534 16.71239677164526 7.241963324614842
1.290000000000001 70.21635146853396 -0.6096222846332053 -308.3666287763168 -53.424721096609424 16.891510309475038 7.312112870170529
1.300000000000001 70.18326877085573 -0.6120144362528146 -310.18793914025 -53.739716275373226 17.006172995430944 7.35558025117723
1.310000000000001 70.03479598908824 -0.612289794257407 -310.7592438765835 -53.837559537158214 17.048598234735245 7.369545615702367
1.320000000000001 69.80268987959941 -0.6104945668911204 -310.0870103687863 -53.719327980107806 17.018193548714628 7.354127644422701
1.330000000000001 69.5255188385041 -0.6068536190038607 -308.2955205306335 -53.40656844009998 16.921281040680725 7.312228141173825
1.340000000000001 69.24399919587314 -0.6017353645152705 -305.60934421673744 -52.938257999628625 16.7701789106222 7.249120901669844
1.350000000000001 68.99648138244983 -0.5956206034433809 -302.32712466383197 -52.36625431784707 16.581758007702014 7.171833618458481
1.360000000000001 68.81500099575678 -0.5890568541158605 -298.78959159543746 -51.74974057187637 16.375637378815 7.0883926645192785
1.370000000000001 68.72233448376412 -0.5826108776364007 -295.3451212137199 -51.149243545434864 16.17219820714098 7.007013219426826
1.380000000000001 68.73030261523986 -0.5768237779805587 -292.3162369108082 -50.620814715416145 15.990613169899982 6.935309763190306
1.390000000000001 68.83939947692046 -0.5721628712289961 -289.97019419946724 -50.21091457840408 15.847085991089585 6.879600553188141
1.400000000000001 69.03967582692067 -0.5689822648650025 -288.4962510409988 -49.952460950005296 15.75345065005563 6.844372088445458
1.410000000000001 69.31266659505658 -0.5674970623461144 -287.99146159593863 -49.86235931119719 15.716245225123794 6.831943074311455
1.420000000000001 69.6340643487888 -0.5677637577637142 -288.45593384998807 -49.940672359881326 15.736333600330182 6.842350087480541
1.430000000000001 69.97673184198848 -0.5696748242726937 -289.79754445305537 -50.1714329116916 15.80908303695364 6.87345664845951
1.440000000000001 70.31377187959907 -0.5729807845580837 -291.8451987839479 -50.524943231582505 15.925057374162243 6.921262113520489
1.450000000000001 70.62122406638514 -0.5773116335830708 -294.36896587217325 -50.961271089453525 16.071138472471354 6.980372657661518
1.460000000000001 70.88021266064787 -0.5822126956521458 -297.10483462864676 -51.43454898210699 16.23194845295523 7.044581265948359
1.470000000000001 71.07834872138724 -0.587189522043202 -299.7815121117471 -51.89763046199106 16.391423597802866 7.107495990046478
1.480000000000001 71.21032745084776 -0.5917540371191095 -302.14661363334113 -52.30664494614388 16.534381468132704 7.163161205882082
1.490000000000001 71.27776020942392 -0.5954717822879112 -303.98977768859453 -52.625013446396046 16.647935681053777 7.206595708636323
1.500000000000001 71.2883413685809 -0.5980046245697634 -305.1606568752556 -52.82657807369009 16.722622731095047 7.234221255564638
1.5100000000000011 71.25451567183845 -0.5991392654198853 -305.5803176996429 -52.89758945025325 16.753147593536525 7.244140629298051
1.5200000000000011 71.19183615163236 -0.5988063779436072 -305.24527736128806 -52.8374102751307 16.738697826271093 7.236234086941834
1.5300000000000011 71.11723711582297 -0.5970858105229793 -304.22415361409116 -52.65793483105725 16.682811236139514 7.2120848641295945
1.5400000000000011 71.0473366583791 -0.5941899692524242 -302.6476033169446 -52.38184512914768 16.592830267233502 7.174746135894293
1.5500000000000012 70.9969946101497 -0.5904421899069163 -300.6928288297907 -52.03992315132236 16.479013872782325 7.128379983247569
1.5600000000000012 70.97815433664965 -0.5862397284748067 -298.56440238721603 -51.667717716702 16.35341495514622 7.077807049435035
1.5700000000000012 70.99906374154206 -0.5820127463300779 -296.47341169783346 -51.30191884673717 16.228636051763477 7.028014568207022
1.5800000000000012 71.06388263924849 -0.5781776582205671 -294.6170010905437 -50.97680003790349 16.116591262039353 6.983671564361759
1.5900000000000012 71.17266489247177 -0.5750990720710476 -293.16024216125163 -50.7210651296593 16.027396432250864 6.94869861802824
1.6000000000000012 71.32167868408578 -0.5730542430541941 -292.221947684379 -50.55538428592047 15.968483512395219 6.925930343977616
1.6100000000000012 71.50398714067153 -0.5722026850355446 -291.865600816349 -50.49081417425483 15.944016935035746 6.916894343220783
1.6200000000000012 71.71025481498386 -0.5725783042211088 -292.0960079834632 -50.52821333082559 15.954653517895803 6.921730976135568
1.6300000000000012 71.92966583126555 -0.5740911133850308 -292.86171883050525 -50.658661081836904 15.997651868855153 6.939247791517507
1.6400000000000012 72.15092898164498 -0.5765463775047284 -294.0627025088197 -50.86478513984807 16.067306248235816 6.967102351013473
1.6500000000000012 72.36323823427382 -0.5796693859492699 -295.5622870146687 -51.122839149418326 16.155639202904887 7.002078497324239
1.6600000000000013 72.55717196944597 -0.5831300280057103 -297.2020168191756 -51.405283646017 16.253281251962353 7.040436848865036
1.6700000000000013 72.72544133300978 -0.5865817435978578 -298.81786268428675 -51.68360240139747 16.3504399605879 7.0782980946019975
1.6800000000000013 72.8634375193404 -0.5896959603645708 -300.25617022141967 -51.93107861717227 16.43786019886418 7.112019191270439
1.6900000000000013 72.96954151486327 -0.5921928319397609 -301.3878353158011 -52.125261774493 16.50768423566528 7.138531782566313
1.7000000000000013 73.04517100913964 -0.5938656674156739 -302.11943751795485 -52.249902940632055 16.554135398536005 7.155610978694969
1.7100000000000013 73.09456720546751 -0.5946020315365255 -302.40041414600717 -52.29620116295723 16.573965388322705 7.162041942183568
1.7200000000000013 73.12432101016311 -0.5943864427926888 -302.2257837805748 -52.26327897565635 16.566638829535073 7.157690917065575
1.7300000000000013 73.14271057387043 -0.5932988096239451 -301.63437520042345 -52.157874498324766 16.534248669646907 7.143464269827583
1.7400000000000013 73.15887134398609 -0.5915001887388707 -300.7029516536789 -51.99332111675573 16.481183243341906 7.121169745233335
1.7500000000000013 73.18191469718748 -0.5892150889716592 -299.53699479879236 -51.78794659349027 16.41358704615948 7.093299420015167
1.7600000000000013 73.22005016471338 -0.5867058159865799 -298.2591919429895 -51.56307117328268 16.33868287385534 7.062757885624489
1.7700000000000014 73.2798076974388 -0.5842406316322433 -296.99684322155576 -51.3408208750414 16.264026582874937 7.032561033421737
1.7800000000000014 73.3654462497918 -0.582067363997611 -295.869447630464 -51.14197072748104 16.196768427456043 7.00554153771022
1.7900000000000014 73.47859869244084 -0.5803915052980444 -294.97764809401735 -50.984022140870046 16.142990817188515 6.984087639113025
1.8000000000000014 73.61818110546709 -0.5793596059620425 -294.39452895400734 -50.8796875144348 16.10718200423686 6.969936699468985
1.8100000000000014 73.7805870596552 -0.5790514985449473 -294.159983962309 -50.83591268108449 16.091887946349708 6.964041015105192
1.8200000000000014 73.96012661765963 -0.5794707230963931 -294.27854158205685 -50.85349419647109 16.097566925047303 6.966518316737918
1.8300000000000014 74.14967880229506 -0.58055001162945 -294.7206874327386 -50.927308275429475 16.122650179013085 6.976678317192102
1.8400000000000014 74.34146998523933 -0.582160674910928 -295.42738317830714 -51.04709824334067 16.163791340912873 6.993129897232286
1.8500000000000014 74.52789114607351 -0.5841345626014895 -296.3171900514385 -51.1987128956249 16.21627487810027 7.013949161207354
