# Static Analysis# x0 x y z 
0.00000000 0.00000000 0.00000000 0.00000000
22.67666667 22.67671366 0.07574875 0.00632922
45.35333333 45.35345954 0.29451915 0.01988598
68.03000000 68.03020243 0.55515049 0.03322736
