# Eigenmode: 5
# Frequency: 5.53
# Period: 0.18
# x0 x y z 
0.00000000 0.00000000 0.00000000 0.00000000
22.67666667 22.67666667 -0.00000000 0.00095230
45.35333333 45.35333333 0.00000000 -0.00095038
68.03000000 68.03000000 -0.00000000 0.00140044
