# Eigenmode: 7
# Frequency: 8.12
# Period: 0.12
# x0 x y z 
0.00000000 0.00000000 0.00000000 0.00000000
22.67666667 22.67666667 0.00000000 0.00000000
45.35333333 45.35333333 -0.00000000 -0.00000000
68.03000000 68.03000000 0.00000000 0.00000000
