time 	displacement
1.6100000000000012	6.785426504772106e-12
1.6200000000000012	6.863195518092215e-12
1.6300000000000012	6.939069445242596e-12
1.6400000000000012	7.012532281354224e-12
1.6500000000000012	7.083509455842651e-12
1.6600000000000013	7.15235721157113e-12
1.6700000000000013	7.2205746309994174e-12
1.6800000000000013	7.291133681922456e-12
1.6900000000000013	7.36720238589466e-12
1.7000000000000013	7.45123295056981e-12
1.7100000000000013	7.54457404238381e-12
1.7200000000000013	7.647346660338776e-12
1.7300000000000013	7.758504723781529e-12
1.7400000000000013	7.876049882886784e-12
1.7500000000000013	7.997361784742609e-12
1.7600000000000013	8.119592951243814e-12
1.7700000000000014	8.240071013630551e-12
1.7800000000000014	8.356652767585062e-12
1.7900000000000014	8.467983869754086e-12
1.8000000000000014	8.573634222210898e-12
1.8100000000000014	8.672388221724457e-12
1.8200000000000014	8.761970612257078e-12
1.8300000000000014	8.840761127316373e-12
1.8400000000000014	8.908685010245469e-12
1.8500000000000014	8.96727325690718e-12
1.8600000000000014	9.019359980147591e-12
1.8700000000000014	9.068597313972792e-12
1.8800000000000014	9.118882402914475e-12
1.8900000000000015	9.173784736906498e-12
1.9000000000000015	9.236053596534428e-12
1.9100000000000015	9.307269911625746e-12
1.9200000000000015	9.387684252393997e-12
1.9300000000000015	9.476253482372369e-12
1.9400000000000015	9.570861326576573e-12
1.9500000000000015	9.668314820348918e-12
1.9600000000000015	9.764881569392782e-12
1.9700000000000015	9.85709754404597e-12
1.9800000000000015	9.942357107942167e-12
1.9900000000000015	1.0019259132088533e-11
2.0000000000000013	1.0087741338347162e-11
2.010000000000001	1.0149012139687245e-11
2.020000000000001	1.0205303688050388e-11
2.0300000000000007	1.0259492034185969e-11
2.0400000000000005	1.0314646534990693e-11
2.0500000000000003	1.0373578458738336e-11
2.06	1.043845287529497e-11
2.07	1.0510515780450814e-11
2.0799999999999996	1.0589969671341663e-11
2.0899999999999994	1.067612258716938e-11
2.099999999999999	1.0767511942174785e-11
2.109999999999999	1.0862100449166938e-11
2.1199999999999988	1.0957580361972615e-11
2.1299999999999986	1.1051715683621893e-11
2.1399999999999983	1.114265550262589e-11
2.149999999999998	1.1229172572383779e-11
2.159999999999998	1.1310798126511925e-11
2.1699999999999977	1.1387840847149341e-11
2.1799999999999975	1.1461296145208662e-11
2.1899999999999973	1.153266438259305e-11
2.199999999999997	1.1603710221254858e-11
2.209999999999997	1.1676201137180962e-11
2.2199999999999966	1.1751663299948022e-11
2.2299999999999964	1.1828185540242741e-11
2.239999999999996	1.1902141770808613e-11
2.249999999999996	1.1970166613103797e-11
2.259999999999996	1.2029995473722616e-11
2.2699999999999956	1.2080759320705071e-11
2.2799999999999954	1.2123000474124832e-11
2.289999999999995	1.2158475531504523e-11
2.299999999999995	1.2189791380871724e-11
2.3099999999999947	1.2219944527025866e-11
2.3199999999999945	1.2251833641333813e-11
2.3299999999999943	1.2287829230127979e-11
2.339999999999994	1.2329454959700725e-11
2.349999999999994	1.237722565236923e-11
2.3599999999999937	1.2430716470316148e-11
2.3699999999999934	1.2489832224573733e-11
2.3799999999999932	1.2554244698191092e-11
2.389999999999993	1.2623009850063499e-11
2.399999999999993	1.2694668514712482e-11
2.4099999999999926	1.2767508921680366e-11
2.4199999999999924	1.2839854822481605e-11
2.429999999999992	1.2910322033577932e-11
2.439999999999992	1.2978007655399586e-11
2.4499999999999917	1.3042591809518515e-11
2.4599999999999915	1.3104339431338181e-11
2.4699999999999913	1.3164014962761662e-11
2.479999999999991	1.3222726331619217e-11
2.489999999999991	1.3281725926085245e-11
2.4999999999999907	1.3342792134861262e-11
2.5099999999999905	1.3410512768819528e-11
2.5199999999999902	1.3489780884246694e-11
2.52999999999999	1.3583805841347655e-11
2.53999999999999	1.3693465090661595e-11
2.5499999999999896	1.3817297591901486e-11
2.5599999999999894	1.3951884819942567e-11
2.569999999999989	1.4092508636851677e-11
2.579999999999989	1.4233968246032968e-11
2.5899999999999888	1.4371426768139461e-11
2.5999999999999885	1.4501153062227293e-11
2.6099999999999883	1.462104206439103e-11
2.619999999999988	1.473084691137388e-11
2.629999999999988	1.4832101801450836e-11
2.6399999999999877	1.4926864877515622e-11
2.6499999999999875	1.5015584805082593e-11
2.6599999999999873	1.509853803449859e-11
2.669999999999987	1.5176752117951837e-11
2.679999999999987	1.5251990953123233e-11
2.6899999999999866	1.5326439919124258e-11
2.6999999999999864	1.54023269951015e-11
2.709999999999986	1.5481565093777808e-11
2.719999999999986	1.55654606202365e-11
2.7299999999999858	1.5654532191688028e-11
2.7399999999999856	1.5748463140884325e-11
2.7499999999999853	1.584618941984657e-11
2.759999999999985	1.5946106841955058e-11
2.769999999999985	1.604636233675133e-11
2.7799999999999847	1.6143915983999943e-11
2.7899999999999845	1.6233931123040424e-11
2.7999999999999843	1.6312099299457463e-11
2.809999999999984	1.6376203678824947e-11
2.819999999999984	1.6426570240646562e-11
2.8299999999999836	1.6465905597307137e-11
2.8399999999999834	1.6498729297497528e-11
2.849999999999983	1.6530531493715773e-11
2.859999999999983	1.6566807846227366e-11
2.869999999999983	1.6612137171201524e-11
2.8799999999999826	1.6669454297123567e-11
2.8899999999999824	1.673963188226659e-11
2.899999999999982	1.6821426784427164e-11
2.909999999999982	1.69117794308008e-11
2.9199999999999817	1.7007864874409898e-11
2.9299999999999815	1.710810795016634e-11
2.9399999999999813	1.7211138574559465e-11
2.949999999999981	1.731534212915629e-11
2.959999999999981	1.741901121506465e-11
2.9699999999999807	1.7520633849365963e-11
2.9799999999999804	1.7619157601444288e-11
2.9899999999999802	1.7714177200567834e-11
2.99999999999998	1.7806018340169432e-11
3.00999999999998	1.7895706778543498e-11
3.0199999999999796	1.798482730820243e-11
3.0299999999999794	1.8075286526014084e-11
3.039999999999979	1.8169018376700906e-11
3.049999999999979	1.826767486574566e-11
3.0599999999999787	1.837300947563998e-11
3.0699999999999785	1.8486585362607797e-11
3.0799999999999783	1.8609058197860388e-11
3.089999999999978	1.8739875060321894e-11
3.099999999999978	1.887734723505076e-11
3.1099999999999777	1.9018938512758127e-11
3.1199999999999775	1.9161687559719128e-11
3.1299999999999772	1.9302684213608106e-11
3.139999999999977	1.9439521685256686e-11
3.149999999999977	1.957065334191921e-11
3.1599999999999766	1.969560572594512e-11
3.1699999999999764	1.981501362083265e-11
3.179999999999976	1.993048251104926e-11
3.189999999999976	2.0044306638898654e-11
3.1999999999999758	2.015795098297589e-11
3.2099999999999755	2.0272133932825337e-11
3.2199999999999753	2.0387438433007936e-11
3.229999999999975	2.0504508993677534e-11
3.239999999999975	2.0624007492169875e-11
3.2499999999999747	2.0746508058222526e-11
3.2599999999999745	2.0872387889827524e-11
3.2699999999999743	2.1001734306970048e-11
3.279999999999974	2.1134292354937997e-11
3.289999999999974	2.12694656094329e-11
3.2999999999999736	2.1406376475126e-11
3.3099999999999734	2.1543978813795395e-11
3.319999999999973	2.168120850742201e-11
3.329999999999973	2.1817149399763214e-11
3.3399999999999728	2.1952137847395135e-11
3.3499999999999726	2.2087304800870627e-11
3.3599999999999723	2.2223928314583247e-11
3.369999999999972	2.2363122849798135e-11
3.379999999999972	2.2505694543398814e-11
3.3899999999999717	2.2652078347372157e-11
3.3999999999999715	2.2802336204850525e-11
3.4099999999999713	2.295621384997731e-11
3.419999999999971	2.3113234103687278e-11
3.429999999999971	2.327280803927642e-11
3.4399999999999706	2.343434515015693e-11
3.4499999999999704	2.35973382578024e-11
3.45999999999997	2.3761412952679833e-11
3.46999999999997	2.3926283861972525e-11
3.47999999999997	2.4088107313229242e-11
3.4899999999999696	2.4242106033356668e-11
3.4999999999999694	2.438489731106403e-11
3.509999999999969	2.4515289269722483e-11
3.519999999999969	2.4634366419167785e-11
3.5299999999999687	2.4745162131690343e-11
3.5399999999999685	2.485202625405507e-11
3.5499999999999683	2.4959809422967946e-11
3.559999999999968	2.507301100333906e-11
3.569999999999968	2.519504060115666e-11
3.5799999999999677	2.5327720232269967e-11
3.5899999999999674	2.5471096927258555e-11
3.5999999999999672	2.5623579567007626e-11
3.609999999999967	2.5782330436194808e-11
3.619999999999967	2.5943745892351963e-11
3.6299999999999666	2.6104214573057033e-11
3.6399999999999664	2.6260804925155827e-11
3.649999999999966	2.6411736554151954e-11
3.659999999999966	2.6556600089729766e-11
3.6699999999999657	2.6696312819386124e-11
3.6799999999999655	2.6832843159350803e-11
3.6899999999999653	2.69687747027782e-11
3.699999999999965	2.7106800160690075e-11
3.709999999999965	2.7249236008115483e-11
3.7199999999999647	2.7397644517312817e-11
3.7299999999999645	2.7552620691506217e-11
3.7399999999999642	2.7713764194614074e-11
3.749999999999964	2.7878827634236023e-11
3.759999999999964	2.804182512812151e-11
3.7699999999999636	2.8196187179795244e-11
3.7799999999999634	2.8337248074697408e-11
3.789999999999963	2.8463218789379484e-11
3.799999999999963	2.857532759718537e-11
3.8099999999999627	2.8677376047532653e-11
3.8199999999999625	2.8774848969863027e-11
3.8299999999999623	2.8873778618707284e-11
3.839999999999962	2.89795866736685e-11
3.849999999999962	2.9096120606448685e-11
3.8599999999999617	2.9225056197815036e-11
3.8699999999999615	2.9365748444392734e-11
3.8799999999999613	2.951552795803729e-11
3.889999999999961	2.967196542830151e-11
3.899999999999961	2.9835214722465e-11
3.9099999999999606	3.0005864911260386e-11
3.9199999999999604	3.018356591170904e-11
3.92999999999996	3.036687734902516e-11
3.93999999999996	3.0553556280117895e-11
3.9499999999999598	3.074100586767081e-11
3.9599999999999596	3.0926783453328044e-11
3.9699999999999593	3.110907508990503e-11
3.979999999999959	3.128704301479004e-11
3.989999999999959	3.146098245857451e-11
3.9999999999999587	3.1632253869976495e-11
4.009999999999959	3.1803001035054696e-11
4.019999999999959	3.1975715389149016e-11
4.0299999999999585	3.2152568877956134e-11
4.039999999999958	3.233490792698906e-11
4.049999999999958	3.25231620990353e-11
4.059999999999958	3.271686731313378e-11
4.069999999999958	3.291479325353472e-11
4.079999999999957	3.3115198863839485e-11
4.089999999999957	3.3316166687576524e-11
4.099999999999957	3.351595364007787e-11
4.109999999999957	3.371328976274668e-11
4.119999999999957	3.3907576475866943e-11
4.129999999999956	3.4098957291543836e-11
4.139999999999956	3.428826129248314e-11
4.149999999999956	3.447683598449583e-11
4.159999999999956	3.466630752390756e-11
4.1699999999999555	3.4855507994132156e-11
4.179999999999955	3.5040569004018135e-11
4.189999999999955	3.521787836111044e-11
4.199999999999955	3.538576053160454e-11
4.209999999999955	3.5544886137696385e-11
4.2199999999999545	3.569801772754781e-11
4.229999999999954	3.584932163595882e-11
4.239999999999954	3.600342232886187e-11
4.249999999999954	3.6164405055671644e-11
4.259999999999954	3.633496682456358e-11
4.269999999999953	3.651589676761689e-11
4.279999999999953	3.6705976551207503e-11
4.289999999999953	3.6902306748796496e-11
4.299999999999953	3.7100968127229506e-11
4.3099999999999525	3.7300499846388755e-11
4.319999999999952	3.750176236492446e-11
4.329999999999952	3.770619542512067e-11
4.339999999999952	3.7914956437019376e-11
4.349999999999952	3.812865426672844e-11
4.3599999999999515	3.834728535701859e-11
4.369999999999951	3.857029388278958e-11
4.379999999999951	3.8796740652619224e-11
4.389999999999951	3.902553641870778e-11
4.399999999999951	3.9255687807294e-11
4.40999999999995	3.9486494618790593e-11
4.41999999999995	3.9717653346754774e-11
4.42999999999995	3.994925618253753e-11
4.43999999999995	4.018169086374582e-11
4.4499999999999496	4.041702325834733e-11
4.459999999999949	4.0657888846685274e-11
4.469999999999949	4.0906101948467504e-11
4.479999999999949	4.1162044944753383e-11
4.489999999999949	4.142460351036682e-11
4.4999999999999485	4.1691458012465943e-11
4.509999999999948	4.195962243363494e-11
4.519999999999948	4.222610205021669e-11
4.529999999999948	4.248853195091538e-11
4.539999999999948	4.274566178711494e-11
4.549999999999947	4.299759647314127e-11
4.559999999999947	4.324574907411874e-11
4.569999999999947	4.3492533233381286e-11
4.579999999999947	4.374086555645967e-11
4.589999999999947	4.400137245456733e-11
4.599999999999946	4.4286177565806525e-11
4.609999999999946	4.4603188701674855e-11
4.619999999999946	4.495402468731817e-11
4.629999999999946	4.5333957814756725e-11
4.6399999999999455	4.5733184518139276e-11
4.649999999999945	4.6139022990825326e-11
4.659999999999945	4.653857628537825e-11
4.669999999999945	4.692128781757184e-11
4.679999999999945	4.728088092471342e-11
4.689999999999944	4.761633241324546e-11
4.699999999999944	4.7931744292053617e-11
4.709999999999944	4.82352051146252e-11
4.719999999999944	4.8536415383425756e-11
4.729999999999944	4.884026880922811e-11
4.739999999999943	4.914878662318267e-11
4.749999999999943	4.9462947186645464e-11
4.759999999999943	4.9783068622554374e-11
4.769999999999943	5.010888439857996e-11
4.7799999999999425	5.043962394989268e-11
4.789999999999942	5.0774109059767964e-11
4.799999999999942	5.111085230014251e-11
4.809999999999942	5.144815541320347e-11
4.819999999999942	5.178422867842434e-11
4.8299999999999415	5.211735014921493e-11
4.839999999999941	5.24460716561531e-11
4.849999999999941	5.276942903182681e-11
4.859999999999941	5.3086984768997353e-11
4.869999999999941	5.3398522494832055e-11
4.87999999999994	5.370440903619764e-11
4.88999999999994	5.40057801605102e-11
4.89999999999994	5.430443512219608e-11
4.90999999999994	5.460258636580859e-11
4.9199999999999395	5.490253633261307e-11
4.929999999999939	5.520633314015501e-11
4.939999999999939	5.55154609206205e-11
4.949999999999939	5.5830615241587406e-11
4.959999999999939	5.6151609612139586e-11
4.9699999999999385	5.647741850221984e-11
4.979999999999938	5.6806342072659426e-11
4.989999999999938	5.713627759165606e-11
4.999999999999938	5.7462251088883454e-11
5.009999999999938	5.777346515727975e-11
5.019999999999937	5.805954184978445e-11
5.029999999999937	5.831497638493348e-11
5.039999999999937	5.854042934088317e-11
5.049999999999937	5.874228625584969e-11
5.0599999999999365	5.893105902390166e-11
5.069999999999936	5.911905391470868e-11
5.079999999999936	5.931780499375328e-11
5.089999999999936	5.953581580790077e-11
5.099999999999936	5.977705576898332e-11
5.1099999999999355	6.004047695404468e-11
5.119999999999935	6.032058818965427e-11
5.129999999999935	6.060888652277759e-11
5.139999999999935	6.090028551511276e-11
5.149999999999935	6.119696168393285e-11
5.159999999999934	6.150302919137469e-11
5.169999999999934	6.182100646066182e-11
5.179999999999934	6.215082438425295e-11
5.189999999999934	6.248986886824413e-11
5.199999999999934	6.283362376945938e-11
5.209999999999933	6.317673038844376e-11
5.219999999999933	6.351422802050616e-11
5.229999999999933	6.384268755361511e-11
5.239999999999933	6.416096941300696e-11
5.2499999999999325	6.44704363359554e-11
5.259999999999932	6.477457818418332e-11
5.269999999999932	6.507815443699904e-11
5.279999999999932	6.539018441855915e-11
5.289999999999932	6.572269854417885e-11
5.299999999999931	6.608489452304396e-11
5.309999999999931	6.647976952249282e-11
5.319999999999931	6.690346836608027e-11
5.329999999999931	6.734632883190226e-11
5.339999999999931	6.77950894833585e-11
5.34999999999993	6.823572345360713e-11
5.35999999999993	6.86562887965704e-11
5.36999999999993	6.90492042605855e-11
5.37999999999993	6.941251235981684e-11
5.3899999999999295	6.974992318366858e-11
5.399999999999929	7.006971034506222e-11
5.409999999999929	7.038275816291229e-11
5.419999999999929	7.069173983972718e-11
5.429999999999929	7.099169272739413e-11
5.4399999999999284	7.127671877834073e-11
5.449999999999928	7.154347344318886e-11
5.459999999999928	7.17921170130627e-11
5.469999999999928	7.202608643551597e-11
5.479999999999928	7.225108585813346e-11
5.489999999999927	7.247356202361253e-11
5.499999999999927	7.269903085143239e-11
5.509999999999927	7.293067572833459e-11
5.519999999999927	7.316854672192173e-11
5.5299999999999265	7.340954364736002e-11
5.539999999999926	7.364816534834144e-11
5.549999999999926	7.387780770612908e-11
5.559999999999926	7.409929224392085e-11
5.569999999999926	7.431837866615731e-11
5.5799999999999255	7.45407885911759e-11
5.589999999999925	7.476989442540858e-11
5.599999999999925	7.500605646323671e-11
5.609999999999925	7.524680533819287e-11
5.619999999999925	7.548763321508695e-11
5.629999999999924	7.572318803571075e-11
5.639999999999924	7.594856550128883e-11
5.649999999999924	7.616038131154247e-11
5.659999999999924	7.63573875446703e-11
5.6699999999999235	7.654050273045979e-11
5.679999999999923	7.671229533994529e-11
5.689999999999923	7.687608927101966e-11
5.699999999999923	7.704255091475036e-11
5.709999999999923	7.722354836175028e-11
5.7199999999999225	7.742618597315581e-11
5.729999999999922	7.765064101107234e-11
5.739999999999922	7.789031389196139e-11
5.749999999999922	7.813350457478403e-11
5.759999999999922	7.83661092342087e-11
5.769999999999921	7.857471564408444e-11
5.779999999999921	7.874941427592998e-11
5.789999999999921	7.888572158108644e-11
5.799999999999921	7.898523440436133e-11
5.809999999999921	7.90549391945996e-11
5.81999999999992	7.910540266546941e-11
5.82999999999992	7.914819502581629e-11
5.83999999999992	7.919172989821449e-11
5.84999999999992	7.924049696728096e-11
5.8599999999999195	7.929494950651017e-11
5.869999999999919	7.93516880544991e-11
5.879999999999919	7.940429040258852e-11
5.889999999999919	7.94446850971914e-11
5.899999999999919	7.946475168098214e-11
5.909999999999918	7.94578027845138e-11
5.919999999999918	7.941966197529348e-11
5.929999999999918	7.934917481551789e-11
5.939999999999918	7.924810557901367e-11
5.949999999999918	7.912051089933415e-11
5.959999999999917	7.897176106333504e-11
5.969999999999917	7.880559941088409e-11
5.979999999999917	7.861649861674124e-11
5.989999999999917	7.839623796739177e-11
5.9999999999999165	7.813935404267955e-11
6.009999999999916	7.784498451769509e-11
6.019999999999916	7.751693035565476e-11
6.029999999999916	7.716255858909395e-11
6.039999999999916	7.679087745171265e-11
6.0499999999999154	7.641024713241201e-11
6.059999999999915	7.60262794882398e-11
6.069999999999915	7.56404337579555e-11
6.079999999999915	7.524962115294314e-11
6.089999999999915	7.48468889077486e-11
6.099999999999914	7.442298194840049e-11
6.109999999999914	7.396971401480428e-11
6.119999999999914	7.348402817770565e-11
6.129999999999914	7.296643244110212e-11
6.1399999999999135	7.241946435364717e-11
6.149999999999913	7.184684329663388e-11
6.159999999999913	7.125264929341523e-11
6.169999999999913	7.064050487017247e-11
6.179999999999913	7.001292322230091e-11
6.1899999999999125	6.937094885594146e-11
6.199999999999912	6.871410743979969e-11
6.209999999999912	6.80406263055088e-11
6.219999999999912	6.7347825906375e-11
6.229999999999912	6.663258912963666e-11
6.239999999999911	6.58918223750777e-11
6.249999999999911	6.512802909694657e-11
6.259999999999911	6.435256355106495e-11
6.269999999999911	6.357680920942626e-11
6.2799999999999105	6.280617100780654e-11
6.28999999999991	6.203836823410862e-11
6.29999999999991	6.126416189687365e-11
6.30999999999991	6.046973750494795e-11
6.31999999999991	5.964010214773666e-11
6.3299999999999095	5.876266706297995e-11
6.339999999999909	5.783016044595193e-11
6.349999999999909	5.684217937608361e-11
6.359999999999909	5.58050700777042e-11
6.369999999999909	5.473024051741836e-11
6.379999999999908	5.363137561589521e-11
6.389999999999908	5.2512990355209445e-11
6.399999999999908	5.136708836399939e-11
6.409999999999908	5.018221212160442e-11
6.419999999999908	4.89495406654319e-11
6.429999999999907	4.7665276004450835e-11
6.439999999999907	4.63311448587105e-11
6.449999999999907	4.495348342432669e-11
6.459999999999907	4.354122842535558e-11
6.4699999999999065	4.2103375860195903e-11
6.479999999999906	4.064662152780405e-11
6.489999999999906	3.917378158242576e-11
6.499999999999906	3.768335504327391e-11
6.509999999999906	3.617023937107685e-11
6.519999999999905	3.4627326721000796e-11
6.529999999999905	3.3041050304426326e-11
6.539999999999905	3.139491485787558e-11
6.549999999999905	2.9677579625649417e-11
6.559999999999905	2.7886988300040622e-11
6.569999999999904	2.603071471353946e-11
6.579999999999904	2.4123885396117563e-11
6.589999999999904	2.2185519904307105e-11
6.599999999999904	2.0234179413626185e-11
6.6099999999999035	1.8283885720793874e-11
6.619999999999903	1.6341211434962285e-11
6.629999999999903	1.4404130324401805e-11
6.639999999999903	1.2462804574155097e-11
6.649999999999903	1.0502026581552418e-11
6.659999999999902	8.50468898955883e-12
6.669999999999902	6.460871206918139e-12
6.679999999999902	4.368363535619449e-12
6.689999999999902	2.229846410377744e-12
6.699999999999902	5.097344542879822e-14
6.709999999999901	-2.1612247027573373e-12
6.719999999999901	-4.399967906909137e-12
6.729999999999901	-6.660094814994199e-12
6.739999999999901	-8.938873470795753e-12
6.7499999999999005	-1.123612137428301e-11
6.7599999999999	-1.355370920174427e-11
6.7699999999999	-1.5894693178171587e-11
6.7799999999999	-1.8262373474703147e-11
6.7899999999999	-2.0659545865396927e-11
6.7999999999998995	-2.308810638934732e-11
6.809999999999899	-2.5563741187795985e-11
6.819999999999899	-2.8106232262515894e-11
6.829999999999899	-3.07285742573987e-11
6.839999999999899	-3.343294115271496e-11
6.849999999999898	-3.621074087229623e-11
6.859999999999898	-3.9045171676393524e-11
6.869999999999898	-4.1915423264557495e-11
6.879999999999898	-4.4801528890800676e-11
6.8899999999998975	-4.768875010874173e-11
6.899999999999897	-5.057050069131478e-11
6.909999999999897	-5.344920117299208e-11
6.919999999999897	-5.6334995358696884e-11
6.929999999999897	-5.924276388326102e-11
6.9399999999998965	-6.21882458097056e-11
6.949999999999896	-6.518390936597173e-11
6.959999999999896	-6.823642689037037e-11
6.969999999999896	-7.134565097468723e-11
6.979999999999896	-7.45051580099145e-11
6.989999999999895	-7.770418321049732e-11
6.999999999999895	-8.093039713405243e-11
7.009999999999895	-8.417279150176267e-11
7.019999999999895	-8.742399031973027e-11
7.0299999999998946	-9.068151984812602e-11
7.039999999999894	-9.39478362352472e-11
7.049999999999894	-9.722925482482216e-11
